"ensg"	"chrom"	"start"	"end"	"status"	"cytoband"	"symbol"
"ENSG00000181333"	11	93754378	93847374	"KNOWN"	"q21"	"HEPHL1"
"ENSG00000110218"	11	93862094	93915133	"KNOWN"	"q21"	"PANX1"
"ENSG00000183560"	11	94038803	94040858	"KNOWN"	"q21"	"FOLR4"
"ENSG00000123901"	11	94110477	94134585	"KNOWN"	"q21"	"GPR83"
"ENSG00000020922"	11	94150475	94227040	"KNOWN"	"q21"	"MRE11A"
"ENSG00000168876"	11	94227153	94232737	"KNOWN"	"q21"	"ANKRD49"
"ENSG00000196371"	11	94277017	94283063	"KNOWN"	"q21"	"FUT4"
"ENSG00000134627"	11	94300474	94354586	"KNOWN"	"q21"	"PIWIL4"
"ENSG00000166025"	11	94501508	94609918	"KNOWN"	"q21"	"AMOTL1"
"ENSG00000150316"	11	94695793	94706776	"KNOWN"	"q21"	"CWC15"
"ENSG00000186280"	11	94706845	94732678	"KNOWN"	"q21"	"KDM4D"
"ENSG00000180771"	11	94800056	94804388	"KNOWN"	"q21"	"SFRS2B"
"ENSG00000149218"	11	94823017	94865815	"KNOWN"	"q21"	"ENDOD1"
"ENSG00000149212"	11	94906133	94964246	"KNOWN"	"q21"	"SESN3"
"ENSG00000077458"	11	95502106	95522954	"KNOWN"	"q21"	"FAM76B"
"ENSG00000166037"	11	95523642	95565854	"KNOWN"	"q21"	"CEP57"
"ENSG00000087053"	11	95566046	95657371	"KNOWN"	"q21"	"MTMR2"
"ENSG00000184384"	11	95711440	96075059	"KNOWN"	"q21"	"MAML2"
"ENSG00000149231"	11	96085931	96117926	"KNOWN"	"q21"	"CCDC82"
"ENSG00000183340"	11	96123158	96126727	"KNOWN"	"q21"	"JRKL"
"ENSG00000149972"	11	99690263	100227473	"KNOWN"	"q22.1"	"CNTN5"
"ENSG00000170647"	11	100862811	100864663	"KNOWN"	"q22.1"	"TMEM133"
"ENSG00000082175"	11	100900355	101000544	"KNOWN"	"q22.1"	"PGR"
"ENSG00000137672"	11	101322295	101454659	"KNOWN"	"q22.1"	"TRPC6"
"ENSG00000187151"	11	101761406	101787255	"KNOWN"	"q22.1"	"ANGPTL5"
"ENSG00000110318"	11	101785746	101871793	"KNOWN"	"q22.1"	"KIAA1377"
"ENSG00000137691"	11	101918189	101955291	"KNOWN"	"q22.1"	"C11orf70"
"ENSG00000137693"	11	101981210	102104154	"KNOWN"	"q22.1"	"YAP1"
"ENSG00000023445"	11	102188194	102208448	"KNOWN"	"q22.2"	"BIRC3"
"ENSG00000110330"	11	102217966	102249394	"KNOWN"	"q22.2"	"BIRC2"
"ENSG00000152558"	11	102267058	102323775	"KNOWN"	"q22.2"	"TMEM123"
"ENSG00000137673"	11	102391240	102401478	"KNOWN"	"q22.2"	"MMP7"
"ENSG00000137674"	11	102447566	102496063	"KNOWN"	"q22.2"	"MMP20"
"ENSG00000137675"	11	102562415	102576468	"KNOWN"	"q22.2"	"MMP27"
"ENSG00000118113"	11	102582526	102595685	"KNOWN"	"q22.2"	"MMP8"
"ENSG00000166670"	11	102641245	102651359	"KNOWN"	"q22.2"	"MMP10"
"ENSG00000196611"	11	102660651	102668894	"KNOWN"	"q22.2"	"MMP1"
"ENSG00000149968"	11	102706528	102714342	"KNOWN"	"q22.2"	"MMP3"
"ENSG00000110347"	11	102733476	102745712	"KNOWN"	"q22.2"	"MMP12"
"ENSG00000137745"	11	102813727	102826462	"KNOWN"	"q22.2"	"MMP13"
"ENSG00000137692"	11	102932822	102962869	"KNOWN"	"q22.3"	"DCUN1D5"
"ENSG00000187240"	11	102980160	103350591	"KNOWN"	"q22.3"	"DYNC2H1"
"ENSG00000170962"	11	103777915	104035027	"KNOWN"	"q22.3"	"PDGFD"
"ENSG00000170967"	11	103907308	103909922	"KNOWN"	"q22.3"	"DDI1"
"ENSG00000204403"	11	104756666	104769397	"KNOWN"	"q22.3"	"CASP12"
"ENSG00000196954"	11	104813594	104840163	"KNOWN"	"q22.3"	"CASP4"
"ENSG00000137757"	11	104864962	104893895	"KNOWN"	"q22.3"	"CASP5"
"ENSG00000137752"	11	104896248	104972158	"KNOWN"	"q22.3"	"CASP1"
"ENSG00000204397"	11	104912053	104916051	"KNOWN"	"q22.3"	"CARD16"
"ENSG00000118168"	11	105008669	105009806	"KNOWN"	"q22.3"	"CARD18"
"ENSG00000152578"	11	105480800	105852819	"KNOWN"	"q22.3"	"GRIA4"
"ENSG00000170903"	11	105878630	105892954	"KNOWN"	"q22.3"	"KIAA1826"
"ENSG00000182359"	11	105921825	105948465	"KNOWN"	"q22.3"	"KBTBD3"
"ENSG00000149313"	11	105948285	105969419	"KNOWN"	"q22.3"	"AASDHPPT"
"ENSG00000152402"	11	106557910	106889171	"KNOWN"	"q22.3"	"GUCY1A2"
"ENSG00000152404"	11	107197074	107328572	"KNOWN"	"q22.3"	"CWF19L2"
"ENSG00000137760"	11	107373452	107436461	"KNOWN"	"q22.3"	"ALKBH8"
"ENSG00000110675"	11	107461817	107537505	"KNOWN"	"q22.3"	"ELMOD1"
"ENSG00000170290"	11	107578109	107582787	"KNOWN"	"q22.3"	"SLN"
"ENSG00000110660"	11	107661720	107799019	"KNOWN"	"q22.3"	"SLC35F2"
"ENSG00000179331"	11	107799277	107834206	"KNOWN"	"q22.3"	"RAB39"
"ENSG00000166266"	11	107879408	107978466	"KNOWN"	"q22.3"	"CUL5"
"ENSG00000075239"	11	107992258	108018889	"KNOWN"	"q22.3"	"ACAT1"
"ENSG00000149308"	11	108028121	108093365	"KNOWN"	"q22.3"	"NPAT"
"ENSG00000149311"	11	108093559	108239826	"KNOWN"	"q22.3"	"ATM"
"ENSG00000166323"	11	108179698	108338258	"KNOWN"	"q22.3"	"C11orf65"
"ENSG00000178202"	11	108342852	108369159	"KNOWN"	"q22.3"	"KDELC2"
"ENSG00000110723"	11	108376159	108464374	"KNOWN"	"q22.3"	"EXPH5"
"ENSG00000178105"	11	108535804	108811656	"KNOWN"	"q22.3"	"DDX10"
"ENSG00000185742"	11	109292926	109296408	"KNOWN"	"q22.3"	"C11orf87"
"ENSG00000149289"	11	109964087	110042566	"KNOWN"	"q22.3"	"ZC3H12C"
"ENSG00000137710"	11	110066286	110167437	"KNOWN"	"q22.3"	"RDX"
"ENSG00000137714"	11	110300594	110335604	"KNOWN"	"q22.3"	"FDX1"
"ENSG00000137727"	11	110447766	110583451	"KNOWN"	"q23.1"	"ARHGAP20"
"ENSG00000150750"	11	111126707	111156970	"KNOWN"	"q23.1"	"C11orf53"
"ENSG00000196167"	11	111164170	111170539	"KNOWN"	"q23.1"	"C11orf92"
"ENSG00000110777"	11	111222980	111250157	"KNOWN"	"q23.1"	"POU2AF1"
"ENSG00000137707"	11	111338255	111383064	"KNOWN"	"q23.1"	"BTG4"
"ENSG00000183644"	11	111385510	111407755	"KNOWN"	"q23.1"	"C11orf88"
"ENSG00000204381"	11	111411233	111431788	"KNOWN"	"q23.1"	"LAYN"
"ENSG00000170145"	11	111473170	111597630	"KNOWN"	"q23.1"	"SIK2"
"ENSG00000137713"	11	111597632	111637169	"KNOWN"	"q23.1"	"PPP2R1B"
"ENSG00000086848"	11	111652919	111750153	"KNOWN"	"q23.1"	"ALG9"
"ENSG00000137720"	11	111750265	111756564	"KNOWN"	"q23.1"	"C11orf1"
"ENSG00000109846"	11	111779350	111782494	"KNOWN"	"q23.1"	"CRYAB"
"ENSG00000170276"	11	111782966	111784816	"KNOWN"	"q23.1"	"HSPB2"
"ENSG00000149300"	11	111789601	111797588	"KNOWN"	"q23.1"	"C11orf52"
"ENSG00000150764"	11	111807927	111893305	"KNOWN"	"q23.1"	"DIXDC1"
"ENSG00000150768"	11	111895538	111935114	"KNOWN"	"q23.1"	"DLAT"
"ENSG00000150773"	11	111934737	111944895	"KNOWN"	"q23.1"	"PIH1D2"
"ENSG00000150776"	11	111944968	111955872	"KNOWN"	"q23.1"	"C11orf57"
"ENSG00000150779"	11	111955873	111957469	"KNOWN"	"q23.1"	"TIMM8B"
"ENSG00000204370"	11	111957622	111966517	"KNOWN"	"q23.1"	"SDHD"
"ENSG00000150782"	11	112013976	112034840	"KNOWN"	"q23.1"	"IL18"
"ENSG00000150783"	11	112038095	112043279	"KNOWN"	"q23.1"	"TEX12"
"ENSG00000197580"	11	112046208	112089643	"KNOWN"	"q23.1"	"BCO2"
"ENSG00000150787"	11	112097088	112104691	"KNOWN"	"q23.1"	"PTS"
"ENSG00000188771"	11	112118876	112131583	"KNOWN"	"q23.1"	"C11orf34"
"ENSG00000149294"	11	113003650	113149133	"KNOWN"	"q23.2"	"NCAM1"
"ENSG00000149292"	11	113185251	113254266	"KNOWN"	"q23.2"	"TTC12"
"ENSG00000170209"	11	113258513	113271140	"KNOWN"	"q23.2"	"ANKK1"
"ENSG00000149295"	11	113280318	113346001	"KNOWN"	"q23.2"	"DRD2"
"ENSG00000166682"	11	113558273	113577095	"KNOWN"	"q23.2"	"TMPRSS5"
"ENSG00000086827"	11	113603913	113644425	"KNOWN"	"q23.2"	"ZW10"
"ENSG00000048028"	11	113668598	113746256	"KNOWN"	"q23.2"	"USP28"
"ENSG00000149305"	11	113775519	113817282	"KNOWN"	"q23.2"	"HTR3B"
"ENSG00000166736"	11	113845830	113861031	"KNOWN"	"q23.2"	"HTR3A"
"ENSG00000109906"	11	113930315	114121395	"KNOWN"	"q23.2"	"ZBTB16"
"ENSG00000166741"	11	114166535	114183238	"KNOWN"	"q23.2"	"NNMT"
"ENSG00000180425"	11	114262170	114271139	"KNOWN"	"q23.2"	"C11orf71"
"ENSG00000076043"	11	114310108	114320998	"KNOWN"	"q23.2"	"REXO2"
"ENSG00000095110"	11	114392438	114430580	"KNOWN"	"q23.2"	"FAM55A"
"ENSG00000137634"	11	114441314	114466484	"KNOWN"	"q23.2"	"FAM55D"
"ENSG00000204361"	11	114549200	114578285	"KNOWN"	"q23.3"	"FAM55B"
"ENSG00000182985"	11	115044346	115375112	"KNOWN"	"q23.3"	"CADM1"
"ENSG00000137656"	11	116618886	116643704	"KNOWN"	"q23.3"	"BUD13"
"ENSG00000109917"	11	116648436	116658755	"KNOWN"	"q23.3"	"ZNF259"
"ENSG00000110243"	11	116660089	116663127	"KNOWN"	"q23.3"	"APOA5"
"ENSG00000110244"	11	116691418	116694011	"KNOWN"	"q23.3"	"APOA4"
"ENSG00000110245"	11	116700422	116703788	"KNOWN"	"q23.3"	"APOC3"
"ENSG00000118137"	11	116706467	116708361	"KNOWN"	"q23.3"	"APOA1"
"ENSG00000168092"	11	117015040	117046694	"KNOWN"	"q23.3"	"PAFAH1B2"
"ENSG00000149577"	11	117049459	117068161	"KNOWN"	"q23.3"	"SIDT2"
"ENSG00000149591"	11	117070040	117075507	"KNOWN"	"q23.3"	"TAGLN"
"ENSG00000160613"	11	117075810	117102811	"KNOWN"	"q23.3"	"PCSK7"
"ENSG00000167257"	11	117104980	117156392	"KNOWN"	"q23.3"	"RNF214"
"ENSG00000186318"	11	117156417	117186972	"KNOWN"	"q23.3"	"BACE1"
"ENSG00000110274"	11	117198571	117283984	"KNOWN"	"q23.3"	"CEP164"
"ENSG00000177103"	11	117299044	117667974	"KNOWN"	"q23.3"	"DSCAML1"
"ENSG00000137731"	11	117690790	117698807	"KNOWN"	"q23.3"	"FXYD2"
"ENSG00000137726"	11	117707693	117747367	"KNOWN"	"q23.3"	"FXYD6"
"ENSG00000137747"	11	117771360	117800115	"KNOWN"	"q23.3"	"TMPRSS13"
"ENSG00000110324"	11	117857106	117872196	"KNOWN"	"q23.3"	"IL10RA"
"ENSG00000137648"	11	117947727	117990554	"KNOWN"	"q23.3"	"TMPRSS4"
"ENSG00000177098"	11	118004092	118023630	"KNOWN"	"q23.3"	"SCN4B"
"ENSG00000149575"	11	118033519	118047336	"KNOWN"	"q23.3"	"SCN2B"
"ENSG00000160593"	11	118064442	118095809	"KNOWN"	"q23.3"	"AMICA1"
"ENSG00000160588"	11	118097409	118123035	"KNOWN"	"q23.3"	"MPZL3"
"ENSG00000149573"	11	118124137	118135009	"KNOWN"	"q23.3"	"MPZL2"
"ENSG00000198851"	11	118175295	118186886	"KNOWN"	"q23.3"	"CD3E"
"ENSG00000167286"	11	118209791	118213459	"KNOWN"	"q23.3"	"CD3D"
"ENSG00000160654"	11	118215059	118224497	"KNOWN"	"q23.3"	"CD3G"
"ENSG00000110344"	11	118230302	118269922	"KNOWN"	"q23.3"	"UBE4A"
"ENSG00000167283"	11	118272104	118280559	"KNOWN"	"q23.3"	"ATP5L"
"ENSG00000118058"	11	118307205	118395936	"KNOWN"	"q23.3"	"MLL"
"ENSG00000172425"	11	118398187	118401912	"KNOWN"	"q23.3"	"TTC36"
"ENSG00000149582"	11	118401803	118417313	"KNOWN"	"q23.3"	"TMEM25"
"ENSG00000118096"	11	118415261	118436750	"KNOWN"	"q23.3"	"C11orf60"
"ENSG00000095139"	11	118443102	118473743	"KNOWN"	"q23.3"	"ARCN1"
"ENSG00000019144"	11	118477213	118528741	"KNOWN"	"q23.3"	"PHLDB1"
"ENSG00000118094"	11	118528942	118550381	"KNOWN"	"q23.3"	"TREH"
"ENSG00000110367"	11	118618475	118661972	"KNOWN"	"q23.3"	"DDX6"
"ENSG00000160683"	11	118754541	118766971	"KNOWN"	"q23.3"	"CXCR5"
"ENSG00000186174"	11	118766849	118781613	"KNOWN"	"q23.3"	"BCL9L"
"ENSG00000110375"	11	118827026	118829268	"KNOWN"	"q23.3"	"UPK2"
"ENSG00000176302"	11	118842417	118852001	"KNOWN"	"q23.3"	"FOXR1"
"ENSG00000186166"	11	118868852	118886455	"KNOWN"	"q23.3"	"CCDC84"
"ENSG00000118181"	11	118886425	118889057	"KNOWN"	"q23.3"	"RPS25"
"ENSG00000196655"	11	118889241	118894382	"KNOWN"	"q23.3"	"TRAPPC4"
"ENSG00000137700"	11	118895066	118901590	"KNOWN"	"q23.3"	"SLC37A4"
"ENSG00000149428"	11	118914896	118927925	"KNOWN"	"q23.3"	"HYOU1"
"ENSG00000160695"	11	118938493	118952333	"KNOWN"	"q23.3"	"VPS11"
"ENSG00000149397"	11	118955587	118964259	"KNOWN"	"q23.3"	"HMBS"
"ENSG00000188486"	11	118964589	118966159	"KNOWN"	"q23.3"	"H2AFX"
"ENSG00000172269"	11	118967214	118979041	"KNOWN"	"q23.3"	"DPAGT1"
"ENSG00000172375"	11	118978093	118987826	"KNOWN"	"q23.3"	"C2CD2L"
"ENSG00000172273"	11	118992288	119005764	"KNOWN"	"q23.3"	"HINFP"
"ENSG00000172350"	11	119019750	119033372	"KNOWN"	"q23.3"	"ABCG4"
"ENSG00000160703"	11	119038897	119054725	"KNOWN"	"q23.3"	"NLRX1"
"ENSG00000172367"	11	119056195	119060896	"KNOWN"	"q23.3"	"PDZD3"
"ENSG00000204313"	11	119060963	119067479	"KNOWN"	"q23.3"	"CCDC153"
"ENSG00000110395"	11	119076990	119178856	"KNOWN"	"q23.3"	"CBL"
"ENSG00000076706"	11	119179234	119187840	"KNOWN"	"q23.3"	"MCAM"
"ENSG00000173456"	11	119205237	119208021	"KNOWN"	"q23.3"	"RNF26"
"ENSG00000223953"	11	119209652	119211593	"KNOWN"	"q23.3"	"C1QTNF5"
"ENSG00000235718"	11	119211626	119217370	"KNOWN"	"q23.3"	"MFRP"
"ENSG00000036672"	11	119225926	119252436	"KNOWN"	"q23.3"	"USP2"
"ENSG00000154096"	11	119288888	119293854	"KNOWN"	"q23.3"	"THY1"
"ENSG00000110400"	11	119508808	119599435	"KNOWN"	"q23.3"	"PVRL1"
"ENSG00000137699"	11	119981995	120008863	"KNOWN"	"q23.3"	"TRIM29"
"ENSG00000184232"	11	120081747	120100649	"KNOWN"	"q23.3"	"OAF"
"ENSG00000137709"	11	120110951	120190653	"KNOWN"	"q23.3"	"POU2F3"
"ENSG00000181264"	11	120195838	120204388	"KNOWN"	"q23.3"	"TMEM136"
"ENSG00000196914"	11	120207946	120360645	"KNOWN"	"q23.3"	"ARHGEF12"
"ENSG00000149403"	11	120530971	120857132	"KNOWN"	"q23.3"	"GRIK4"
"ENSG00000154114"	11	120894803	120960352	"KNOWN"	"q23.3"	"TBCEL"
"ENSG00000109927"	11	120971882	121062202	"KNOWN"	"q23.3"	"TECTA"
"ENSG00000109929"	11	121163388	121184119	"KNOWN"	"q23.3"	"SC5DL"
"ENSG00000137642"	11	121322961	121504471	"KNOWN"	"q24.1"	"SORL1"
"ENSG00000221871"	11	121986062	121986923	"KNOWN"	"q24.1"	"BLID"
"ENSG00000154127"	11	122526398	122685184	"KNOWN"	"q24.1"	"UBASH3B"
"ENSG00000109943"	11	122709206	122743334	"KNOWN"	"q24.1"	"CRTAM"
"ENSG00000109944"	11	122753473	122830429	"KNOWN"	"q24.1"	"C11orf63"
"ENSG00000188909"	11	122848278	122852428	"KNOWN"	"q24.1"	"BSX"
"ENSG00000109971"	11	122928203	122932844	"KNOWN"	"q24.1"	"HSPA8"
"ENSG00000023171"	11	123396528	123493518	"KNOWN"	"q24.1"	"GRAMD1B"
"ENSG00000166257"	11	123499897	123525315	"KNOWN"	"q24.1"	"SCN3B"
"ENSG00000166261"	11	123594997	123612363	"KNOWN"	"q24.1"	"ZNF202"
"ENSG00000221931"	11	123624288	123625226	"KNOWN"	"q24.1"	"OR6X1"
"ENSG00000196099"	11	123676116	123677057	"KNOWN"	"q24.1"	"OR6M1"
"ENSG00000204300"	11	123753633	123756340	"KNOWN"	"q24.1"	"TMEM225"
"ENSG00000181518"	11	123777109	123778183	"KNOWN"	"q24.1"	"OR8D4"
"ENSG00000171014"	11	123810250	123811344	"KNOWN"	"q24.1"	"OR4D5"
"ENSG00000181499"	11	123813574	123814545	"KNOWN"	"q24.1"	"OR6T1"
"ENSG00000196248"	11	123847403	123848398	"KNOWN"	"q24.1"	"OR10S1"
"ENSG00000198674"	11	123864870	123865868	"KNOWN"	"q24.1"	"OR10G6"
"ENSG00000234560"	11	123886282	123901341	"KNOWN"	"q24.1"	"OR10G8"
"ENSG00000236981"	11	123893720	123894655	"KNOWN"	"q24.1"	"OR10G9"
"ENSG00000182634"	11	123908773	123909708	"KNOWN"	"q24.2"	"OR10G7"
"ENSG00000186268"	11	123964343	123965239	"KNOWN"	"q24.2"	"OR10D4P"
"ENSG00000110002"	11	123986111	124017616	"KNOWN"	"q24.2"	"VWA5A"
"ENSG00000197309"	11	124055977	124056915	"KNOWN"	"q24.2"	"OR10D3P"
"ENSG00000181214"	11	124077880	124110246	"KNOWN"	"q24.2"	"OR8F1P"
"ENSG00000197849"	11	124120423	124135763	"KNOWN"	"q24.2"	"OR8G1"
"ENSG00000196341"	11	124179736	124180662	"KNOWN"	"q24.2"	"OR8D1"
"ENSG00000197263"	11	124189158	124190093	"KNOWN"	"q24.2"	"OR8D2"
"ENSG00000204293"	11	124252298	124253239	"KNOWN"	"q24.2"	"OR8B2"
"ENSG00000196661"	11	124266306	124267247	"KNOWN"	"q24.2"	"OR8B3"
"ENSG00000198657"	11	124293838	124294767	"KNOWN"	"q24.2"	"OR8B4"
"ENSG00000197125"	11	124310046	124310981	"KNOWN"	"q24.2"	"OR8B8"
"ENSG00000170953"	11	124412618	124413550	"KNOWN"	"q24.2"	"OR8B12"
"ENSG00000196119"	11	124439893	124441354	"KNOWN"	"q24.2"	"OR8A1"
"ENSG00000154143"	11	124481453	124490252	"KNOWN"	"q24.2"	"PANX3"
"ENSG00000154144"	11	124492742	124505822	"KNOWN"	"q24.2"	"TBRG1"
"ENSG00000110013"	11	124505694	124543763	"KNOWN"	"q24.2"	"SIAE"
"ENSG00000064199"	11	124543740	124564685	"KNOWN"	"q24.2"	"SPA17"
"ENSG00000154146"	11	124609829	124617102	"KNOWN"	"q24.2"	"NRGN"
"ENSG00000019102"	11	124617369	124622134	"KNOWN"	"q24.2"	"VSIG2"
"ENSG00000149564"	11	124622477	124632223	"KNOWN"	"q24.2"	"ESAM"
"ENSG00000120458"	11	124636394	124670299	"KNOWN"	"q24.2"	"C11orf61"
"ENSG00000154134"	11	124735282	124751362	"KNOWN"	"q24.2"	"ROBO3"
"ENSG00000154133"	11	124753587	124767729	"KNOWN"	"q24.2"	"ROBO4"
"ENSG00000221932"	11	124789146	124790573	"KNOWN"	"q24.2"	"HEPN1"
"ENSG00000165478"	11	124789148	124806308	"KNOWN"	"q24.2"	"HEPACAM"
"ENSG00000149548"	11	124824017	124911383	"KNOWN"	"q24.2"	"CCDC15"
"ENSG00000134955"	11	124933013	124959131	"KNOWN"	"q24.2"	"SLC37A2"
"ENSG00000150433"	11	124966398	124981509	"KNOWN"	"q24.2"	"TMEM218"
"ENSG00000165495"	11	125034559	125303285	"KNOWN"	"q24.2"	"PKNOX2"
"ENSG00000149557"	11	125315657	125366206	"KNOWN"	"q24.2"	"FEZ1"
"ENSG00000149547"	11	125442371	125453578	"KNOWN"	"q24.2"	"EI24"
"ENSG00000134910"	11	125462739	125491280	"KNOWN"	"q24.2"	"STT3A"
"ENSG00000149554"	11	125495036	125546148	"KNOWN"	"q24.2"	"CHEK1"
"ENSG00000134940"	11	125542230	125550942	"KNOWN"	"q24.2"	"ACRV1"
"ENSG00000171053"	11	125616200	125619742	"KNOWN"	"q24.2"	"PATE1"
"ENSG00000196844"	11	125646058	125648714	"KNOWN"	"q24.2"	"PATE2"
"ENSG00000236027"	11	125658006	125661495	"KNOWN"	"q24.2"	"PATE3"
"ENSG00000237353"	11	125703211	125709967	"KNOWN"	"q24.2"	"PATE4"
"ENSG00000198331"	11	125753509	125770540	"KNOWN"	"q24.2"	"HYLS1"
"ENSG00000110060"	11	125763381	125773116	"KNOWN"	"q24.2"	"PUS3"
"ENSG00000109832"	11	125774272	125793003	"KNOWN"	"q24.2"	"DDX25"
"ENSG00000064309"	11	125826717	125933187	"KNOWN"	"q24.2"	"CDON"
"ENSG00000165526"	11	126071992	126081587	"KNOWN"	"q24.2"	"RPUSD4"
"ENSG00000197798"	11	126081619	126132540	"KNOWN"	"q24.2"	"FAM118B"
"ENSG00000182934"	11	126132842	126138750	"KNOWN"	"q24.2"	"SRPR"
"ENSG00000110074"	11	126139041	126148019	"KNOWN"	"q24.2"	"FOXRED1"
"ENSG00000150455"	11	126152982	126164828	"KNOWN"	"q24.2"	"TIRAP"
"ENSG00000110063"	11	126173647	126215643	"KNOWN"	"q24.2"	"DCPS"
"ENSG00000110080"	11	126225579	126310533	"KNOWN"	"q24.2"	"ST3GAL4"
"ENSG00000149571"	11	126293254	126432812	"KNOWN"	"q24.2"	"KIRREL3"
"ENSG00000218109"	11	126873298	126874130	"KNOWN"	"q24.2"	"PRR10"
"ENSG00000134954"	11	128328656	128457453	"KNOWN"	"q24.3"	"ETS1"
"ENSG00000151702"	11	128563813	128683161	"KNOWN"	"q24.3"	"FLI1"
"ENSG00000151704"	11	128707915	128737268	"KNOWN"	"q24.3"	"KCNJ1"
"ENSG00000120457"	11	128761313	128787949	"KNOWN"	"q24.3"	"KCNJ5"
"ENSG00000174370"	11	128769468	128775592	"KNOWN"	"q24.3"	"C11orf45"
"ENSG00000120471"	11	128805272	128812822	"KNOWN"	"q24.3"	"TP53AIP1"
"ENSG00000043039"	11	129245881	129322174	"KNOWN"	"q24.3"	"BARX2"
"ENSG00000151715"	11	129685741	129729898	"KNOWN"	"q24.3"	"TMEM45B"
"ENSG00000170322"	11	129733671	129762904	"KNOWN"	"q24.3"	"NFRKB"
"ENSG00000170325"	11	129769607	129872730	"KNOWN"	"q24.3"	"PRDM10"
"ENSG00000233220"	11	129872519	129875381	"KNOWN"	"q24.3"	"NCRNA00167"
"ENSG00000084234"	11	129939716	130014703	"KNOWN"	"q24.3"	"APLP2"
"ENSG00000149418"	11	130029682	130080256	"KNOWN"	"q24.3"	"ST14"
"ENSG00000134917"	11	130274820	130298539	"KNOWN"	"q24.3"	"ADAMTS8"
"ENSG00000166106"	11	130318869	130343716	"KNOWN"	"q24.3"	"ADAMTS15"
"ENSG00000175728"	11	130542851	130587247	"KNOWN"	"q24.3"	"C11orf44"
"ENSG00000120451"	11	130745767	130786382	"KNOWN"	"q24.3"	"SNX19"
"ENSG00000182667"	11	131240373	132206716	"KNOWN"	"q25"	"NTM"
"ENSG00000229317"	11	131530137	131530559	"KNOWN"	"q25"	"C11orf39"
"ENSG00000183715"	11	132290087	133402219	"KNOWN"	"q25"	"OPCML"
"ENSG00000166118"	11	133710517	133715392	"KNOWN"	"q25"	"SPATA19"
"ENSG00000080854"	11	133785185	133826880	"KNOWN"	"q25"	"IGSF9B"
"ENSG00000166086"	11	133938820	134021636	"KNOWN"	"q25"	"JAM3"
"ENSG00000151503"	11	134022337	134094426	"KNOWN"	"q25"	"NCAPD3"
"ENSG00000151502"	11	134094561	134117684	"KNOWN"	"q25"	"VPS26B"
"ENSG00000151500"	11	134118173	134123260	"KNOWN"	"q25"	"THYN1"
"ENSG00000151498"	11	134123407	134135744	"KNOWN"	"q25"	"ACAD8"
"ENSG00000166105"	11	134145464	134189458	"KNOWN"	"q25"	"GLB1L3"
"ENSG00000149328"	11	134201806	134246215	"KNOWN"	"q25"	"GLB1L2"
"ENSG00000109956"	11	134248400	134281812	"KNOWN"	"q25"	"B3GAT1"
"ENSG00000206114"	12	147889	149412	"KNOWN"	"p13.33"	"FAM138D"
"ENSG00000120645"	12	176049	287620	"KNOWN"	"p13.33"	"IQSEC3"
"ENSG00000111181"	12	299243	323689	"KNOWN"	"p13.33"	"SLC6A12"
"ENSG00000010379"	12	329791	372002	"KNOWN"	"p13.33"	"SLC6A13"
"ENSG00000073614"	12	389223	498620	"KNOWN"	"p13.33"	"KDM5A"
"ENSG00000120647"	12	498516	551804	"KNOWN"	"p13.33"	"CCDC77"
"ENSG00000139044"	12	569543	671058	"KNOWN"	"p13.33"	"B4GALNT3"
"ENSG00000171840"	12	673463	772907	"KNOWN"	"p13.33"	"NINJ2"
"ENSG00000060237"	12	862225	1020618	"KNOWN"	"p13.33"	"WNK1"
"ENSG00000002016"	12	1021255	1058863	"KNOWN"	"p13.33"	"RAD52"
"ENSG00000082805"	12	1100404	1605099	"KNOWN"	"p13.33"	"ERC1"
"ENSG00000171823"	12	1675159	1703331	"KNOWN"	"p13.33"	"FBXL14"
"ENSG00000111186"	12	1726222	1756379	"KNOWN"	"p13.33"	"WNT5B"
"ENSG00000006831"	12	1800193	1897844	"KNOWN"	"p13.33"	"ADIPOR2"
"ENSG00000166159"	12	1929695	1945918	"KNOWN"	"p13.33"	"LRTM2"
"ENSG00000151065"	12	2055216	2113677	"KNOWN"	"p13.33"	"DCP1B"
"ENSG00000151067"	12	2080229	2807115	"KNOWN"	"p13.33"	"CACNA1C"
"ENSG00000004478"	12	2904108	2914585	"KNOWN"	"p13.33"	"FKBP4"
"ENSG00000111203"	12	2921863	2934106	"KNOWN"	"p13.33"	"ITFG2"
"ENSG00000053702"	12	2934515	2944221	"KNOWN"	"p13.33"	"NRIP2"
"ENSG00000111206"	12	2966852	2986303	"KNOWN"	"p13.33"	"FOXM1"
"ENSG00000171792"	12	2986389	2998624	"KNOWN"	"p13.33"	"C12orf32"
"ENSG00000078246"	12	3000033	3050297	"KNOWN"	"p13.33"	"TULP3"
"ENSG00000197905"	12	3068496	3149842	"KNOWN"	"p13.33"	"TEAD4"
"ENSG00000011105"	12	3186557	3395729	"KNOWN"	"p13.33"	"TSPAN9"
"ENSG00000227081"	12	3320829	3321083	"KNOWN"	"p13.32"	"RPS27P23"
"ENSG00000111218"	12	3600425	3703131	"KNOWN"	"p13.32"	"PRMT8"
"ENSG00000130038"	12	3724494	3862366	"KNOWN"	"p13.32"	"EFCAB4B"
"ENSG00000111224"	12	3900213	3982608	"KNOWN"	"p13.32"	"PARP11"
"ENSG00000118971"	12	4382902	4414521	"KNOWN"	"p13.32"	"CCND2"
